rorg,rdes,Origin,Dest
6230,7043,Jacksonville International     ,Tampa International            
14458,15489,John F Kennedy Intl            ,Tampa International            
5325,5073,McCarran International         ,Tampa International            
8008,6576,Los Angeles International      ,Tampa International            
13,8,Blue Grass                     ,Tampa International            
20143,20036,LaGuardia                      ,Tampa International            
1760,1564,Kansas City International      ,Tampa International            
8201,10516,Orlando International          ,Tampa International            
5822,5079,Chicago Midway                 ,Tampa International            
8513,9990,Memphis International          ,Tampa International            
1799,1691,Manchester                     ,Tampa International            
17095,21806,Miami International            ,Tampa International            
340,655,General Mitchell International ,Tampa International            
45,187,Melbourne International        ,Tampa International            
8579,9815,Minneapolis-St Paul Intl       ,Tampa International            
11485,13008,New Orleans International      ,Tampa International            
23716,23031,Chicago O'Hare International   ,Tampa International            
448,248,Norfolk International          ,Tampa International            
3985,5089,Palm Beach International       ,Tampa International            
0,0,Portland Intl                  ,Tampa International            
27,36,Newport News/Williamsburg Inter,Tampa International            
29320,26031,Philadelphia Intl              ,Tampa International            
3432,3061,Phoenix Sky Harbor Internationa,Tampa International            
1,1,St. Petersburg-Clearwater Inter,Tampa International            
19377,17788,Pittsburgh International       ,Tampa International            
2453,2303,Pensacola Regional             ,Tampa International            
2297,2170,Theodore F Green State         ,Tampa International            
6866,6668,Raleigh-Durham International   ,Tampa International            
76,92,Richmond International         ,Tampa International            
131,449,Greater Rochester Int'l        ,Tampa International            
1062,2364,Southwest Florida International,Tampa International            
1485,1275,San Antonio International      ,Tampa International            
1325,1248,Louisville International-Standi,Tampa International            
1737,2672,Luis Munoz Marin International ,Tampa International            
414,758,Salt Lake City Intl            ,Tampa International            
445,1137,Sarasota Bradenton Internationa,Tampa International            
15513,15216,Lambert-St Louis International ,Tampa International            
136,155,Stewart                        ,Tampa International            
607,501,Syracuse-Hancock Intl          ,Tampa International            
6195,5860,Tallahassee Regional           ,Tampa International            
213,205,McGhee-Tyson                   ,Tampa International            
7132,7641,William B Hartsfield-Atlanta In,Tri-Cities Regional            
0,0,Asheville Regional             ,Tri-Cities Regional            
9597,10183,Charlotte/Douglas International,Tri-Cities Regional            
1471,1673,Cincinnati Northern Kentucky In,Tri-Cities Regional            
82,132,Blue Grass                     ,Tri-Cities Regional            
8,10,Orlando International          ,Tri-Cities Regional            
291,104,Memphis International          ,Tri-Cities Regional            
2420,2241,Pittsburgh International       ,Tri-Cities Regional            
72,68,McGhee-Tyson                   ,Tri-Cities Regional            
52,99,William B Hartsfield-Atlanta In,Trenton-Mercer County          
278,453,Gen Edw L Logan Intl           ,Trenton-Mercer County          
417,490,Pittsburgh International       ,Trenton-Mercer County          
367,253,Albuquerque International      ,Tulsa International            
14725,15742,William B Hartsfield-Atlanta In,Tulsa International            
84,104,Austin-Bergstrom International ,Tulsa International            
44,25,Nashville International        ,Tulsa International            
0,0,Cleveland-Hopkins Intl         ,Tulsa International            
0,0,City of Colorado Springs Muni  ,Tulsa International            
1388,2133,Cincinnati Northern Kentucky In,Tulsa International            
19936,25327,Dallas Love                    ,Tulsa International            
13023,13837,Denver Intl                    ,Tulsa International            
40163,40267,Dallas-Fort Worth International,Tulsa International            
412,460,Detroit Metropolitan-Wayne Coun,Tulsa International            
742,1045,Newark Intl                    ,Tulsa International            
11556,13753,William P Hobby                ,Tulsa International            
1,0,Huntsville International       ,Tulsa International            
10603,13009,George Bush Intercontinental   ,Tulsa International            
898,1077,Wichita Mid-Continent          ,Tulsa International            
1471,1257,McCarran International         ,Tulsa International            
109,127,Los Angeles International      ,Tulsa International            
1196,1531,Adams                          ,Tulsa International            
10147,12103,Kansas City International      ,Tulsa International            
80,91,Orlando International          ,Tulsa International            
1767,2869,Memphis International          ,Tulsa International            
288,369,Minneapolis-St Paul Intl       ,Tulsa International            
4221,5697,Will Rogers World              ,Tulsa International            
212,342,Eppley Airfield                ,Tulsa International            
168,109,Ontario International          ,Tulsa International            
18730,17941,Chicago O'Hare International   ,Tulsa International            
10113,9748,Phoenix Sky Harbor Internationa,Tulsa International            
1,0,Palm Springs International     ,Tulsa International            
1,0,Raleigh-Durham International   ,Tulsa International            
291,225,San Diego International-Lindber,Tulsa International            
164,136,San Antonio International      ,Tulsa International            
36,61,Springfield-Branson Regional   ,Tulsa International            
1,1,Shreveport Regional            ,Tulsa International            
4533,6089,Salt Lake City Intl            ,Tulsa International            
136,125,Sacramento International       ,Tulsa International            
18642,22352,Lambert-St Louis International ,Tulsa International            
778,849,William B Hartsfield-Atlanta In,Tupelo Municipal               
4119,4480,Albuquerque International      ,Tucson International           
2657,2654,William B Hartsfield-Atlanta In,Tucson International           
158,140,Austin-Bergstrom International ,Tucson International           
1,1,Burbank-Glendale-Pasadena      ,Tucson International           
0,0,City of Colorado Springs Muni  ,Tucson International           
1792,1779,Cincinnati Northern Kentucky In,Tucson International           
12767,13928,Denver Intl                    ,Tucson International           
31216,30668,Dallas-Fort Worth International,Tucson International           
8,12,Detroit Metropolitan-Wayne Coun,Tucson International           
1235,1263,El Paso International          ,Tucson International           
369,418,Newark Intl                    ,Tucson International           
14,14,Fresno Yosemite International  ,Tucson International           
48,34,Spokane Intl                   ,Tucson International           
1,1,Huntsville International       ,Tucson International           
123,156,Washington Dulles International,Tucson International           
7844,8559,George Bush Intercontinental   ,Tucson International           
298,277,John F Kennedy Intl            ,Tucson International           
11627,13150,McCarran International         ,Tucson International           
28752,29206,Los Angeles International      ,Tucson International           
1,1,Long Beach (Daugherty )        ,Tucson International           
140,117,Kansas City International      ,Tucson International           
857,577,Chicago Midway                 ,Tucson International           
96,129,Memphis International          ,Tucson International           
3580,4502,Minneapolis-St Paul Intl       ,Tucson International           
653,588,Metropolitan Oakland Internatio,Tucson International           
27,37,Eppley Airfield                ,Tucson International           
306,439,Ontario International          ,Tucson International           
12110,11559,Chicago O'Hare International   ,Tucson International           
34080,49567,Phoenix Sky Harbor Internationa,Tucson International           
